,cond,choiceType,prime,target,effect,corrResp,resp,pos,block,fixTime,ifcorr,RT,soa_rating,rating_RT,delay1,delay2,ITI,saveTime
136,comp,Free,prime_right.png,target_both.png,green,dl,l,-5.0,2,108,True,0.373417004365,5,0.961,55.0,103.0,56.0,0.00451136051288
137,incomp,Cued,prime_left.png,target_right.png,blue,l,l,-5.0,2,111,True,0.386520047131,2,1.071,58.0,121.0,32.0,0.00452093064541
138,comp,Cued,prime_right.png,target_right.png,green,l,l,-5.0,2,117,True,0.385895308874,2,1.001,56.0,92.0,43.0,0.00446695509754
139,incomp,Cued,prime_right.png,target_left.png,red,d,d,5.0,2,135,True,0.394895827193,2,0.991,48.0,110.0,70.0,0.00452705553062
140,incomp,Free,prime_left.png,target_both.png,blue,dl,l,-5.0,2,117,True,0.54984125064,5,1.001,58.0,113.0,65.0,0.00458868718442
141,comp,Free,prime_left.png,target_both.png,yellow,dl,d,-5.0,2,109,True,0.270697325799,5,0.861,42.0,97.0,29.0,0.00463730345837
142,incomp,Cued,prime_right.png,target_left.png,red,d,d,5.0,2,141,True,0.444322116883,2,2.522,55.0,84.0,49.0,0.00459442926422
143,incomp,Free,prime_left.png,target_both.png,blue,dl,l,-5.0,2,118,True,0.512464906324,5,0.761,56.0,124.0,47.0,0.00457184375091
144,incomp,Cued,prime_right.png,target_left.png,red,d,d,-5.0,2,138,True,0.345456139317,2,1.281,46.0,79.0,54.0,0.00473683283735
145,incomp,Cued,prime_right.png,target_left.png,red,d,d,-5.0,2,123,True,0.402358233797,2,0.981,56.0,100.0,49.0,0.00467175593531
146,comp,Cued,prime_right.png,target_right.png,green,l,l,-5.0,2,134,True,0.220942971963,2,2.722,54.0,92.0,71.0,0.00465682652884
147,comp,Cued,prime_left.png,target_left.png,yellow,d,d,5.0,2,124,True,0.359853829622,2,1.161,40.0,91.0,42.0,0.00470314597032
148,comp,Cued,prime_left.png,target_left.png,yellow,d,d,-5.0,2,113,True,0.388840230081,2,1.661,44.0,90.0,49.0,0.00472573148318
149,incomp,Free,prime_left.png,target_both.png,blue,dl,l,-5.0,2,137,True,0.421671909823,5,1.111,49.0,107.0,40.0,0.00513609876998
150,comp,Free,prime_right.png,target_both.png,green,dl,l,5.0,2,131,True,0.446713884425,5,1.191,44.0,100.0,38.0,0.00473032514719
151,comp,Cued,prime_left.png,target_left.png,yellow,d,d,-5.0,2,129,True,0.332981662861,2,3.163,51.0,87.0,61.0,0.00472113781962
152,comp,Free,prime_right.png,target_both.png,green,dl,l,5.0,2,120,True,0.316976955886,5,1.111,38.0,110.0,38.0,0.0045814138839
153,comp,Free,prime_left.png,target_both.png,yellow,dl,d,-5.0,2,105,True,0.260468002453,5,0.881,44.0,112.0,49.0,0.00468859936882
154,comp,Cued,prime_left.png,target_left.png,cross,d,l,5.0,2,136,False,0.303483068904,4,0.851,49.0,105.0,67.0,0.00474831699648
155,comp,Free,prime_right.png,target_both.png,green,dl,l,5.0,2,110,True,0.352666660031,5,0.851,41.0,99.0,49.0,0.00466601385597
156,comp,Cued,prime_left.png,target_left.png,yellow,d,d,-5.0,2,115,True,0.402012177803,2,0.861,52.0,82.0,42.0,0.0046920446166
157,comp,Cued,prime_left.png,target_left.png,yellow,d,d,-5.0,2,143,True,0.369208825653,2,1.121,51.0,102.0,61.0,0.00489761106519
158,incomp,Cued,prime_left.png,target_right.png,blue,l,l,5.0,2,133,True,0.364309683367,2,1.001,42.0,100.0,37.0,0.00474716858025
159,comp,Free,prime_right.png,target_both.png,green,dl,l,-5.0,2,100,True,0.471655946842,5,0.961,41.0,80.0,66.0,0.00472228623585
160,comp,Free,prime_right.png,target_both.png,green,dl,l,-5.0,2,120,True,0.460835572106,5,0.961,54.0,112.0,41.0,
161,comp,Cued,prime_right.png,target_right.png,cross,l,d,5.0,2,106,False,0.40754792531,0,0.0,,,,
162,incomp,Free,prime_left.png,target_both.png,cross,dl,NoResp,5.0,2,126,False,,0,0.0,,,,
163,incomp,Cued,prime_left.png,target_right.png,cross,l,d,5.0,2,138,False,0.562699298012,0,0.0,,,,
164,incomp,Cued,prime_right.png,target_left.png,cross,d,l,5.0,2,136,False,0.22092689414,0,0.0,,,,
165,comp,Cued,prime_left.png,target_left.png,cross,d,l,5.0,2,136,False,0.303483068904,0,0.0,,,,
