,cond,choiceType,prime,target,effect,corrResp,resp,pos,block,fixTime,ifcorr,RT,soa_rating,rating_RT,delay1,delay2,ITI,saveTime
91,comp,Free,prime_left.png,target_both.png,green,dl,d,-250.0,3,125,True,0.454257238055,7,2.342,42.0,78.0,67.0,0.00287715365448
92,comp,Cued,prime_right.png,target_right.png,red,l,l,250.0,3,126,True,0.408761001783,7,1.401,51.0,118.0,54.0,0.00307008678965
93,incomp,Cued,prime_left.png,target_right.png,blue,l,l,-250.0,3,115,True,0.31914585745,5,0.901,53.0,103.0,54.0,0.00283542803618
94,incomp,Free,prime_left.png,target_both.png,blue,dl,l,250.0,3,144,True,0.380151774066,6,1.201,56.0,117.0,26.0,0.00303104079785
95,comp,Cued,prime_right.png,target_right.png,red,l,l,-250.0,3,145,True,0.347059147787,3,0.961,43.0,113.0,40.0,0.00287638804684
96,comp,Free,prime_right.png,target_both.png,red,dl,l,250.0,3,109,True,0.288784919366,4,0.571,48.0,108.0,44.0,0.00290203590384
97,comp,Free,prime_right.png,target_both.png,red,dl,l,-250.0,3,128,True,0.313806509503,6,2.042,56.0,79.0,46.0,0.00278030428308
98,incomp,Free,prime_left.png,target_both.png,blue,dl,l,-250.0,3,150,True,0.416603504033,5,1.201,42.0,95.0,69.0,0.00280212410189
99,comp,Cued,prime_left.png,target_left.png,green,d,d,-250.0,3,140,True,0.461319968887,5,1.181,38.0,101.0,40.0,0.00291658244987
100,incomp,Cued,prime_left.png,target_right.png,blue,l,l,-250.0,3,127,True,0.372402293148,5,0.811,48.0,120.0,56.0,0.00289170020005
101,comp,Cued,prime_right.png,target_right.png,red,l,l,250.0,3,101,True,0.369545810901,7,1.511,40.0,77.0,55.0,0.00290624674608
102,comp,Free,prime_left.png,target_both.png,green,dl,d,250.0,3,111,True,0.358769500027,7,1.161,53.0,80.0,64.0,0.00288978618119
103,comp,Free,prime_left.png,target_both.png,green,dl,d,-250.0,3,132,True,0.35379305012,7,0.931,46.0,87.0,71.0,0.00279638204393
104,incomp,Cued,prime_left.png,target_right.png,blue,l,l,250.0,3,117,True,0.394924939823,7,1.171,46.0,100.0,27.0,0.00298242471035
105,comp,Cued,prime_left.png,target_left.png,green,d,d,250.0,3,112,True,0.48423039585,7,0.931,57.0,91.0,39.0,0.00289361421937
106,incomp,Free,prime_right.png,target_both.png,yellow,dl,d,250.0,3,149,True,0.410826228494,1,1.491,57.0,122.0,43.0,0.00289973908093
107,incomp,Free,prime_right.png,target_both.png,yellow,dl,d,250.0,3,108,True,0.373711865082,6,1.051,50.0,79.0,67.0,0.00278528073341
108,incomp,Cued,prime_left.png,target_right.png,cross,l,d,250.0,3,100,False,0.244718072629,7,1.121,50.0,117.0,58.0,0.00309688305833
109,incomp,Free,prime_left.png,target_both.png,blue,dl,l,-250.0,3,113,True,0.401899625771,7,0.901,49.0,93.0,66.0,0.00293916787632
110,incomp,Free,prime_left.png,target_both.png,blue,dl,l,250.0,3,127,True,0.251216167797,7,1.061,46.0,109.0,26.0,0.00292615254557
111,comp,Free,prime_left.png,target_both.png,green,dl,d,-250.0,3,141,True,0.340328307885,7,0.891,56.0,115.0,53.0,0.00283045158631
112,comp,Free,prime_right.png,target_both.png,red,dl,l,-250.0,3,144,True,0.37726849555,7,1.161,54.0,79.0,43.0,0.00293801946464
113,comp,Free,prime_left.png,target_both.png,green,dl,d,250.0,3,141,True,0.440358013462,7,0.901,47.0,105.0,59.0,0.00307046959324
114,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-250.0,3,107,True,0.403437348793,7,1.091,55.0,90.0,52.0,0.00291811366515
115,comp,Free,prime_left.png,target_both.png,green,dl,d,-250.0,3,123,True,0.388538623376,7,0.961,44.0,107.0,41.0,0.00282509233239
116,comp,Free,prime_right.png,target_both.png,red,dl,l,-250.0,3,137,True,0.361665028267,7,0.991,51.0,78.0,62.0,0.0028308343899
117,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-250.0,3,133,True,0.446743564302,7,0.991,43.0,105.0,57.0,0.00281973307847
118,incomp,Free,prime_right.png,target_both.png,yellow,dl,d,250.0,3,147,True,0.387830819078,7,0.931,58.0,95.0,39.0,0.00311678885737
119,incomp,Cued,prime_left.png,target_right.png,blue,l,l,-250.0,3,132,True,0.496869047401,7,0.941,44.0,121.0,38.0,0.00292194170333
120,comp,Cued,prime_right.png,target_right.png,red,l,l,-250.0,3,131,True,0.418287840925,6,1.061,39.0,107.0,33.0,0.00280978017872
121,incomp,Free,prime_left.png,target_both.png,blue,dl,l,250.0,3,107,True,0.444857106983,7,0.901,54.0,119.0,40.0,0.00284499813188
122,incomp,Free,prime_left.png,target_both.png,blue,dl,l,250.0,3,129,True,0.360055338123,6,0.791,54.0,103.0,36.0,0.00311640605378
123,incomp,Cued,prime_left.png,target_right.png,blue,l,l,-250.0,3,118,True,0.391397785251,7,0.901,45.0,89.0,55.0,0.00297897947576
124,comp,Cued,prime_left.png,target_left.png,green,d,d,250.0,3,122,True,0.434488865002,7,1.001,44.0,111.0,66.0,0.00281399102096
125,comp,Free,prime_right.png,target_both.png,red,dl,l,-250.0,3,142,True,0.481497942046,5,1.041,42.0,119.0,71.0,0.00308807856936
126,comp,Free,prime_left.png,target_both.png,cross,dl,NoResp,250.0,3,142,False,,4,1.621,43.0,124.0,72.0,0.00287983328144
127,incomp,Cued,prime_left.png,target_right.png,blue,l,l,250.0,3,108,True,0.39420565141,7,1.101,53.0,114.0,67.0,0.00301304901723
128,incomp,Free,prime_left.png,target_both.png,blue,dl,l,250.0,3,115,True,0.329191012991,7,0.931,57.0,86.0,47.0,0.00287715365448
129,comp,Free,prime_right.png,target_both.png,red,dl,l,250.0,3,104,True,0.3583878446,1,1.501,58.0,105.0,43.0,0.00282356111711
130,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-250.0,3,135,True,0.573444361759,6,0.781,56.0,79.0,26.0,0.0029632845185
131,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,250.0,3,136,True,0.4406508584,6,0.841,45.0,79.0,43.0,0.00295294881425
132,comp,Cued,prime_left.png,target_left.png,green,d,d,-250.0,3,144,True,0.302013471633,4,0.661,50.0,118.0,24.0,0.00287217720461
133,comp,Free,prime_right.png,target_both.png,red,dl,l,250.0,3,107,True,0.32339459726,7,0.861,38.0,95.0,32.0,0.00285035738534
134,incomp,Free,prime_left.png,target_both.png,blue,dl,l,-250.0,3,105,True,0.406568684196,7,0.951,58.0,111.0,44.0,0.00296443292973
135,comp,Free,prime_right.png,target_both.png,red,dl,l,-250.0,3,115,True,0.308100818282,7,0.931,48.0,91.0,24.0,0.00290739515776
136,comp,Cued,prime_right.png,target_right.png,red,l,l,-250.0,3,148,True,0.372957358715,6,0.771,48.0,101.0,35.0,0.00297055779129
137,incomp,Cued,prime_left.png,target_right.png,blue,l,l,250.0,3,134,True,0.320307284298,7,1.341,50.0,83.0,56.0,0.0029728546142
138,incomp,Cued,prime_right.png,target_left.png,cross,d,l,-250.0,3,122,False,0.345402755575,1,3.873,52.0,99.0,48.0,0.00303640005131
139,comp,Free,prime_right.png,target_both.png,red,dl,l,250.0,3,118,True,0.396823264062,7,1.031,57.0,99.0,68.0,0.0028920830041
140,comp,Free,prime_right.png,target_both.png,red,dl,l,-250.0,3,112,True,0.372135478872,7,0.931,41.0,96.0,63.0,0.00303448603245
141,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,250.0,3,113,True,0.337120028909,7,1.141,44.0,78.0,34.0,0.00295486283403
142,incomp,Cued,prime_right.png,target_left.png,yellow,d,d,-250.0,3,113,True,0.332591459493,7,0.941,44.0,88.0,37.0,0.00298740116023
143,incomp,Free,prime_right.png,target_both.png,yellow,dl,d,-250.0,3,106,True,0.300092561968,7,0.961,45.0,113.0,34.0,0.00304903257802
144,incomp,Free,prime_right.png,target_both.png,yellow,dl,d,-250.0,3,121,True,0.385387382173,7,0.931,40.0,102.0,35.0,0.00300922097904
145,comp,Free,prime_left.png,target_both.png,green,dl,d,-250.0,3,123,True,0.30258155253,7,1.001,46.0,95.0,44.0,0.00306472753527
146,comp,Cued,prime_left.png,target_left.png,green,d,d,250.0,3,125,True,0.362002661253,7,1.051,46.0,117.0,24.0,0.00290088749261
