,cond,choiceType,prime,target,effect,corrResp,resp,pos,block,fixTime,ifcorr,RT,soa_rating,rating_RT,ITI,saveTime
99,incomp,Cued,,target_left.png,,space,space,5.0,2,104,True,0.131861880784,0,0.0,63.0,0.00374689832006
100,incomp,Cued,prime_left.png,target_right.png,cross,d,NoResp,-5.0,2,142,False,,0,0.0,51.0,0.00351836355276
101,incomp,Cued,prime_right.png,target_left.png,,l,space,-5.0,2,123,False,0.241752268313,0,0.0,29.0,0.00343988846544
102,comp,Cued,,target_right.png,,space,l,5.0,2,120,False,0.0960569522422,0,0.0,38.0,0.0034218966166
103,incomp,Cued,prime_left.png,target_right.png,,d,space,-5.0,2,112,False,0.0428121796404,0,0.0,72.0,0.00341959978505
104,incomp,Free,prime_left.png,target_both.png,,d,d,5.0,2,138,True,0.430713771115,0,0.0,42.0,0.00359262778238
105,comp,Free,prime_right.png,target_both.png,,l,l,5.0,2,111,True,0.279360592644,0,0.0,39.0,0.00360679157893
106,comp,Free,prime_left.png,target_both.png,,d,l,-5.0,2,117,False,0.290528554596,0,0.0,41.0,0.00347816899648
107,incomp,Cued,prime_left.png,target_right.png,,d,l,-5.0,2,147,False,0.208773208528,0,0.0,73.0,0.00344677896192
108,comp,Free,,target_both.png,,space,space,5.0,2,140,True,0.212988277735,0,0.0,48.0,0.00335796813033
109,comp,Cued,prime_right.png,target_right.png,,l,d,5.0,2,138,False,0.111118426946,0,0.0,36.0,0.00365311101996
110,incomp,Cued,prime_left.png,target_right.png,,d,space,5.0,2,132,False,0.273642247006,0,0.0,53.0,0.00366306395881
111,incomp,Cued,prime_right.png,target_left.png,,l,l,-5.0,2,124,True,0.137971836249,0,0.0,68.0,0.00365655626865
112,comp,Free,prime_right.png,target_both.png,,l,l,5.0,2,121,True,0.124355834374,0,0.0,59.0,0.00365502504701
113,incomp,Cued,prime_right.png,target_left.png,,l,l,-5.0,2,145,True,0.212523552096,0,0.0,56.0,0.00354094906652
114,comp,Free,prime_right.png,target_both.png,cross,l,NoResp,-5.0,2,103,False,,0,0.0,45.0,0.00340237354521
115,incomp,Free,prime_left.png,target_both.png,,d,l,-5.0,2,104,False,0.128608801306,0,0.0,41.0,0.00341424051112
116,comp,Cued,prime_left.png,target_left.png,,d,space,-5.0,2,114,False,0.273025930466,0,0.0,51.0,0.00343606041224
117,comp,Free,prime_left.png,target_both.png,,d,l,-5.0,2,121,False,0.339194210147,0,0.0,29.0,0.00346974727927
118,comp,Cued,prime_right.png,target_right.png,,l,l,-5.0,2,123,True,0.263564131756,0,0.0,41.0,0.00344065407626
119,comp,Cued,,target_left.png,,space,space,-5.0,2,131,True,0.124195438952,0,0.0,51.0,0.00349348120835
120,incomp,Free,prime_right.png,target_both.png,,l,l,5.0,2,107,True,0.224399703862,0,0.0,27.0,0.00355051919814
121,incomp,Cued,prime_right.png,target_left.png,,l,l,5.0,2,100,True,0.21841913659,0,0.0,51.0,0.00355205041978
122,incomp,Free,prime_right.png,target_both.png,,l,l,5.0,2,123,True,0.146877418851,0,0.0,65.0,0.00377216347079
123,incomp,Free,prime_left.png,target_both.png,,d,space,5.0,2,115,False,0.159395535112,0,0.0,30.0,0.00344601335019
124,comp,Free,prime_left.png,target_both.png,,d,space,-5.0,2,114,False,0.311719507835,0,0.0,41.0,0.00342304503192
125,comp,Free,prime_right.png,target_both.png,,l,l,-5.0,2,123,True,0.250083260154,0,0.0,43.0,0.0034463961556
126,comp,Cued,,target_right.png,,space,space,-5.0,2,104,True,0.0982155913543,0,0.0,55.0,0.00345213823493
127,comp,Free,prime_left.png,target_both.png,,d,l,5.0,2,111,False,0.20316089996,0,0.0,71.0,0.0034747237487
128,incomp,Free,prime_left.png,target_both.png,,d,space,-5.0,2,138,False,0.33697968146,0,0.0,53.0,
