,cond,choiceType,prime,target,effect,corrResp,resp,pos,block,fixTime,ifcorr,RT,soa_rating,rating_RT,ITI,saveTime
30,incomp,Free,prime_left.png,target_both.png,,dl,l,-250.0,0,111,False,0.568574331319,0,0.0,40.0,0.00199708762841
31,comp,Free,prime_right.png,target_both.png,,dl,l,250.0,0,146,True,0.301806374756,0,0.0,59.0,0.00178884233998
32,comp,Cued,prime_right.png,target_right.png,,l,l,-250.0,0,149,True,0.57185802265,0,0.0,47.0,0.00189602741489
33,incomp,Free,prime_right.png,target_both.png,,dl,d,250.0,0,107,False,0.0562557037774,0,0.0,58.0,0.00200168127446
34,incomp,Cued,prime_right.png,target_left.png,,d,l,250.0,0,103,True,0.0467927928757,0,0.0,25.0,0.00177735822479
35,comp,Cued,prime_right.png,target_right.png,,l,l,250.0,0,106,True,0.203349227349,0,0.0,68.0,0.00176281167887
36,comp,Free,prime_left.png,target_both.png,,dl,d,250.0,0,129,True,0.443915792343,0,0.0,47.0,0.00182444309695
37,comp,Free,prime_left.png,target_both.png,,dl,d,-250.0,0,129,True,0.373753973504,0,0.0,66.0,0.00202311828946
38,incomp,Cued,prime_left.png,target_right.png,,l,l,250.0,0,114,False,0.214091851484,0,0.0,52.0,0.00178539710538
39,incomp,Free,prime_right.png,target_both.png,,dl,d,250.0,0,106,False,0.25842168446,0,0.0,46.0,0.00194961995237
40,incomp,Free,prime_left.png,target_both.png,,dl,l,250.0,0,146,False,0.232709133394,0,0.0,71.0,0.00179956084742
41,incomp,Cued,prime_right.png,target_left.png,,d,d,-250.0,0,102,False,0.499043373206,0,0.0,73.0,0.00180568570886
42,comp,Free,prime_right.png,target_both.png,,dl,l,-250.0,0,137,True,0.237070034727,0,0.0,55.0,0.00179764682821
43,incomp,Cued,prime_left.png,target_right.png,,l,d,250.0,0,137,True,0.249263485413,0,0.0,29.0,0.00179573280906
44,incomp,Cued,prime_left.png,target_right.png,,l,l,250.0,0,123,False,0.257679427816,0,0.0,25.0,0.00195919004835
45,comp,Free,prime_right.png,target_both.png,,dl,l,-250.0,0,115,True,0.0740231611635,0,0.0,42.0,0.00180070925893
46,comp,Free,prime_left.png,target_both.png,,dl,d,-250.0,0,123,True,0.577100138422,0,0.0,63.0,0.00181678702018
47,comp,Cued,prime_left.png,target_left.png,,d,d,-250.0,0,133,True,0.0488515119223,0,0.0,43.0,0.00198100986717
48,comp,Cued,prime_left.png,target_left.png,,d,d,-250.0,0,140,True,0.0593173688821,0,0.0,25.0,0.00180262327814
49,comp,Cued,prime_left.png,target_left.png,,d,d,250.0,0,117,True,0.0779518769632,0,0.0,68.0,0.00187191077299
50,comp,Cued,prime_right.png,target_right.png,,l,l,-250.0,0,101,True,0.254259075513,0,0.0,35.0,0.00203536801229
51,comp,Free,prime_right.png,target_both.png,,dl,l,250.0,0,145,True,0.302612176836,0,0.0,25.0,0.00181181057025
52,incomp,Cued,prime_left.png,target_right.png,,l,l,-250.0,0,136,False,0.0989042622914,0,0.0,71.0,0.00182865393919
53,comp,Free,prime_right.png,target_both.png,,dl,l,250.0,0,139,True,0.0532369127022,0,0.0,37.0,0.00193162817192
54,incomp,Free,prime_right.png,target_both.png,,dl,d,-250.0,0,123,False,0.237661083856,0,0.0,69.0,0.00189641021871
55,comp,Cued,prime_right.png,target_right.png,,l,l,250.0,0,135,True,0.225774641848,0,0.0,38.0,0.00184779413115
56,comp,Free,prime_right.png,target_both.png,,dl,l,250.0,0,124,True,0.588567410226,0,0.0,67.0,0.00185698142326
57,incomp,Cued,prime_right.png,target_left.png,,d,d,-250.0,0,135,False,0.268239837324,0,0.0,62.0,0.00208092166918
58,comp,Free,prime_right.png,target_both.png,,dl,l,-250.0,0,137,True,0.202420162432,0,0.0,71.0,0.00197641622111
59,incomp,Cued,prime_left.png,target_right.png,,l,l,-250.0,0,140,False,0.0625045936458,0,0.0,34.0,0.00184970815036
60,comp,Free,prime_right.png,target_both.png,,dl,l,250.0,0,100,True,0.28915317666,0,0.0,71.0,0.00185545020793
61,incomp,Cued,prime_left.png,target_right.png,,l,l,250.0,0,109,False,0.300935113218,0,0.0,69.0,0.00185506740411
62,comp,Free,prime_left.png,target_both.png,,dl,d,-250.0,0,150,True,0.300890707973,0,0.0,35.0,0.00186463750003
63,incomp,Free,prime_right.png,target_both.png,,dl,d,-250.0,0,122,False,0.16928045128,0,0.0,49.0,0.00186042665786
64,incomp,Cued,prime_right.png,target_left.png,,d,d,250.0,0,131,False,0.721808794076,0,0.0,38.0,0.00187803563443
65,incomp,Free,prime_left.png,target_both.png,,dl,l,-250.0,0,147,False,0.377706040339,0,0.0,43.0,0.00185812983477
66,incomp,Cued,prime_left.png,target_right.png,,l,l,-250.0,0,101,False,0.209993936388,0,0.0,69.0,0.00186157506931
67,comp,Cued,prime_right.png,target_right.png,,l,l,250.0,0,120,True,0.144233596089,0,0.0,67.0,0.00207326559234
68,comp,Free,prime_left.png,target_both.png,,dl,d,250.0,0,136,True,0.320470358733,0,0.0,35.0,0.00181831823556
69,incomp,Free,prime_left.png,target_both.png,,dl,l,250.0,0,135,False,0.0227772112285,0,0.0,47.0,0.00182597431234
70,incomp,Cued,prime_left.png,target_right.png,,l,l,250.0,0,149,False,0.221278993563,0,0.0,46.0,0.00187267638069
71,incomp,Cued,prime_right.png,target_left.png,,d,d,250.0,0,149,False,0.605315460988,0,0.0,65.0,0.00186808273463
72,comp,Cued,prime_right.png,target_right.png,,l,l,-250.0,0,129,True,0.835374443403,0,0.0,50.0,0.00187267638074
73,comp,Free,prime_right.png,target_both.png,,dl,l,250.0,0,100,True,0.0914392046252,0,0.0,49.0,0.00194196387559
74,incomp,Free,prime_left.png,target_both.png,,dl,l,-250.0,0,106,False,0.166141076996,0,0.0,25.0,0.00195344799073
75,comp,Cued,prime_left.png,target_left.png,,d,d,-250.0,0,114,True,0.122506032988,0,0.0,36.0,0.00183860683904
76,incomp,Cued,prime_left.png,target_right.png,,l,d,-250.0,0,122,True,0.42643084419,0,0.0,58.0,0.00186999675378
77,incomp,Free,prime_right.png,target_both.png,,dl,d,-250.0,0,142,False,0.296403864175,0,0.0,55.0,0.00197105696736
78,incomp,Free,prime_left.png,target_both.png,,dl,l,-250.0,0,110,False,0.142775496267,0,0.0,73.0,0.00187765283061
79,comp,Cued,prime_left.png,target_left.png,,d,d,-250.0,0,140,True,0.547027834433,0,0.0,36.0,0.00185238777721
80,comp,Free,prime_right.png,target_both.png,,dl,l,-250.0,0,144,True,0.201079200583,0,0.0,60.0,
